checkpoint,index,metric,spatial_distance,value,error
2999,3,spatial_specificity,11.401754379272461,0.7901555895805359,0.0229059886187315
2999,3,spatial_specificity,11.661904335021973,0.7687961459159851,0.0254439078271389
2999,3,spatial_specificity,11.704700469970703,0.8070600628852844,0.026124276220798492
2999,3,spatial_specificity,12.0,0.9070326089859009,0.019353149458765984
2999,3,spatial_specificity,12.041594505310059,0.8280709385871887,0.02213689498603344
2999,3,spatial_specificity,12.083045959472656,0.7988470196723938,0.028685521334409714
2999,3,spatial_specificity,12.16552448272705,0.8846019506454468,0.02356242761015892
2999,3,spatial_specificity,12.206555366516113,0.774398684501648,0.02665749005973339
2999,3,spatial_specificity,12.369317054748535,0.8676827549934387,0.026750873774290085
2999,3,spatial_specificity,12.529964447021484,0.7983437776565552,0.03144780918955803
2999,3,spatial_specificity,12.649110794067383,0.8521389961242676,0.030363550409674644
2999,3,spatial_specificity,12.727921485900879,0.7820779085159302,0.027236297726631165
2999,3,spatial_specificity,12.806248664855957,0.7889357209205627,0.026960546150803566
2999,3,spatial_specificity,13.0,0.873108983039856,0.026500262320041656
2999,3,spatial_specificity,13.038405418395996,0.8586674928665161,0.02400260977447033
2999,3,spatial_specificity,13.152946472167969,0.9266106486320496,0.01982162334024906
2999,3,spatial_specificity,13.34166431427002,0.9113980531692505,0.022345155477523804
2999,3,spatial_specificity,13.416407585144043,0.8427046537399292,0.031855735927820206
